order_id,customer_id,order_date,status,payment_method,shipping_method,shipping_cost,discount_pct,coupon_code,shipping_date,delivery_date,is_gift
570973,474942,2024-04-19,delivered,paypal,express,9.99,10,,2024-04-21,2024-04-28,False
522517,491480,2022-10-16,delivered,paypal,economy,9.99,0,,2022-10-19,2022-10-25,False
542026,434029,2021-04-06,delivered,debit_card,economy,9.99,,,2021-04-08,2021-04-12,False
591681,425507,2023-11-02,pending,credit_card,click_and_collect,4.99,,SAVE8,,,False
557310,449465,2022-12-28,delivered,credit_card,standard,3.99,,,2022-12-31,2023-01-05,False
593139,431242,2021-10-25,returned,paypal,click_and_collect,14.99,,,2021-10-26,,False
562629,487453,2021-02-18,delivered,debit_card,next_day,4.99,,,2021-02-23,2021-03-01,False
517691,402080,2021-11-18,delivered,google_pay,standard,6.99,,,2021-11-21,2021-11-23,False
553022,405697,2021-05-01,delivered,credit_card,click_and_collect,4.99,,,2021-05-02,2021-05-09,False
522531,478250,2022-01-13,cancelled,paypal,economy,3.99,,SAVE20,,,False
502357,481684,2023-11-14,shipped,apple_pay,standard,14.99,20,,2023-11-18,,False
596948,423283,2023-03-07,cancelled,credit_card,standard,9.99,,SAVE26,,,False
566573,406842,2021-05-13,delivered,apple_pay,express,3.99,0,,2021-05-15,2021-05-21,False
534881,466115,2023-03-15,returned,paypal,standard,14.99,10,,2023-03-16,,False
552153,446061,2022-01-10,shipped,debit_card,express,14.99,,,2022-01-11,,False
563210,480538,2023-07-30,delivered,bank_transfer,standard,6.99,20,,2023-08-02,2023-08-06,True
516427,465002,2024-04-10,delivered,debit_card,standard,0,,,2024-04-15,2024-04-22,False
586305,411706,2023-09-29,delivered,apple_pay,express,4.99,25,,2023-10-03,2023-10-12,False
576611,477101,2024-04-25,cancelled,paypal,standard,4.99,,,,,False
522057,460902,2022-08-31,delivered,credit_card,standard,14.99,,SAVE24,2022-09-04,2022-09-06,False
547502,470601,2022-03-14,delivered,paypal,express,0,,,2022-03-18,2022-03-28,False
539995,468561,2023-11-19,delivered,credit_card,standard,9.99,,SAVE8,2023-11-21,2023-11-30,False
528404,406797,2023-01-26,delivered,apple_pay,express,14.99,,,2023-01-29,2023-02-02,False
583577,482050,2022-09-28,shipped,debit_card,standard,14.99,,,2022-10-01,,False
541796,481207,2023-12-12,delivered,credit_card,express,0,15,,2023-12-16,2023-12-23,False
596614,446267,2023-07-17,delivered,paypal,economy,0,15,,2023-07-20,2023-07-24,False
548920,461263,2022-02-14,delivered,paypal,next_day,14.99,,,2022-02-16,2022-02-17,False
510505,433807,2023-12-25,delivered,apple_pay,standard,9.99,,SAVE10,2023-12-30,2024-01-04,False
576756,458978,2024-09-20,pending,debit_card,click_and_collect,3.99,10,SAVE22,,,False
551352,444778,2021-02-05,cancelled,debit_card,next_day,14.99,,SAVE19,,,False
522121,470836,2022-12-19,delivered,google_pay,next_day,14.99,,,2022-12-21,2022-12-22,True
572803,448343,2021-02-13,delivered,paypal,standard,6.99,5,,2021-02-16,2021-02-18,False
520843,486966,2021-03-06,delivered,credit_card,standard,3.99,,SAVE9,2021-03-07,2021-03-15,False
522624,413742,2021-02-14,pending,paypal,standard,0,,,,,False
524060,411930,2023-08-17,delivered,credit_card,standard,9.99,5,,2023-08-20,2023-08-26,False
545922,431242,2023-12-27,delivered,apple_pay,standard,3.99,,SAVE11,2023-12-30,2024-01-06,False
501130,443452,2023-05-17,delivered,credit_card,express,0,5,,2023-05-20,2023-05-27,True
513931,444279,2021-11-20,pending,debit_card,standard,14.99,10,,,,False
569898,424149,2024-03-02,delivered,google_pay,express,14.99,25,,2024-03-05,2024-03-07,False
524032,476177,2024-01-06,delivered,debit_card,click_and_collect,0,25,,2024-01-10,2024-01-12,False
546224,467933,2023-10-31,shipped,google_pay,standard,6.99,15,,2023-11-02,,False
595595,439677,2021-02-12,delivered,apple_pay,standard,9.99,,SAVE17,2021-02-13,2021-02-16,False
586990,472161,2023-11-16,shipped,debit_card,click_and_collect,3.99,,,2023-11-19,,False
583313,439986,2021-10-21,delivered,debit_card,standard,9.99,,SAVE14,2021-10-25,2021-10-28,False
553180,478584,2022-02-12,returned,credit_card,standard,14.99,,,2022-02-14,,False
522020,490310,2023-10-15,shipped,paypal,standard,6.99,,,2023-10-18,,False
599212,418212,2024-07-16,processing,debit_card,next_day,3.99,,,,,False
539305,425774,2021-12-03,cancelled,credit_card,express,3.99,,,,,False
558618,488486,2023-05-16,delivered,paypal,standard,0,25,,2023-05-19,2023-05-25,False
522557,427556,2022-07-20,delivered,paypal,standard,9.99,,,2022-07-23,2022-07-28,False
572413,493184,2023-05-04,delivered,google_pay,express,3.99,0,,2023-05-08,2023-05-09,False
553895,478815,2024-04-22,delivered,credit_card,standard,3.99,,,2024-04-27,2024-05-06,True
524733,416224,2023-03-01,delivered,apple_pay,click_and_collect,6.99,,,2023-03-02,2023-03-05,False
577199,492486,2022-11-02,shipped,paypal,express,9.99,15,,2022-11-03,,False
599677,437401,2021-09-04,delivered,debit_card,click_and_collect,9.99,,,2021-09-08,2021-09-15,False
533023,406799,2021-11-29,delivered,paypal,express,4.99,15,,2021-12-04,2021-12-10,False
523629,424470,2024-02-01,delivered,paypal,next_day,4.99,,,2024-02-06,2024-02-07,False
584688,406797,2024-08-07,shipped,paypal,economy,3.99,10,,2024-08-11,,False
501666,478579,2023-02-13,delivered,apple_pay,standard,6.99,15,,2023-02-18,2023-02-24,False
511880,498616,2021-03-23,delivered,debit_card,standard,4.99,,,2021-03-28,2021-04-07,False
522220,499327,2022-05-30,delivered,credit_card,standard,4.99,15,,2022-06-03,2022-06-04,True
521302,448409,2024-05-04,delivered,bank_transfer,express,14.99,,SAVE27,2024-05-08,2024-05-15,False
532202,463539,2024-01-18,delivered,paypal,standard,14.99,,,2024-01-22,2024-01-25,False
535851,433496,2024-04-04,delivered,credit_card,express,14.99,,SAVE27,2024-04-06,2024-04-15,False
537679,411161,2023-02-05,delivered,apple_pay,standard,6.99,,,2023-02-08,2023-02-10,False
574675,402751,2023-07-17,cancelled,credit_card,next_day,9.99,,,,,False
575156,463461,2022-05-30,delivered,paypal,click_and_collect,14.99,20,,2022-06-02,2022-06-12,False
522938,483755,2024-03-29,delivered,credit_card,express,6.99,25,,2024-04-03,2024-04-09,True
577859,403667,2023-05-02,processing,paypal,next_day,6.99,5,,,,False
501500,431407,2022-10-21,delivered,paypal,standard,0,10,,2022-10-26,2022-11-04,False
501762,422344,2023-09-14,delivered,apple_pay,economy,0,0,,2023-09-19,2023-09-27,False
579362,437912,2023-11-11,returned,paypal,standard,0,0,,2023-11-14,,False
592034,444279,2024-09-23,delivered,credit_card,express,6.99,,,2024-09-28,2024-10-05,False
585868,485362,2021-07-07,delivered,debit_card,click_and_collect,6.99,0,SAVE19,2021-07-12,2021-07-16,False
554723,420144,2021-02-16,returned,credit_card,express,9.99,,,2021-02-20,,False
551697,437912,2024-05-09,delivered,bank_transfer,standard,4.99,20,SAVE22,2024-05-11,2024-05-18,False
522313,415531,2022-09-28,delivered,debit_card,click_and_collect,0,,,2022-09-30,2022-10-03,False
590914,444541,2021-02-02,delivered,debit_card,standard,3.99,,,2021-02-04,2021-02-12,True
558115,424621,2022-02-07,delivered,paypal,standard,6.99,5,,2022-02-12,2022-02-19,False
505211,497003,2023-10-23,delivered,debit_card,click_and_collect,14.99,,,2023-10-25,2023-11-02,False
517613,489884,2024-01-03,delivered,paypal,standard,14.99,25,,2024-01-04,2024-01-06,False
553727,477664,2023-08-06,delivered,credit_card,standard,3.99,,,2023-08-08,2023-08-12,False
552232,460415,2021-08-13,delivered,debit_card,standard,9.99,15,,2021-08-17,2021-08-27,False
500032,480540,2023-11-15,cancelled,credit_card,standard,9.99,,,,,False
534377,482504,2022-01-07,delivered,debit_card,next_day,9.99,,,2022-01-08,2022-01-18,False
544917,416958,2024-05-29,delivered,google_pay,express,0,25,,2024-05-31,2024-06-06,False
506896,449425,2021-06-01,delivered,bank_transfer,express,3.99,25,,2021-06-02,2021-06-11,False
576115,416958,2021-12-15,returned,bank_transfer,next_day,6.99,,SAVE27,2021-12-16,,False
547357,410998,2022-06-24,delivered,debit_card,next_day,0,,SAVE15,2022-06-26,2022-07-03,False
556401,478638,2023-08-16,delivered,debit_card,standard,6.99,,,2023-08-19,2023-08-24,True
525454,411706,2024-07-03,shipped,debit_card,next_day,6.99,,,2024-07-04,,False
524262,436039,2024-07-10,delivered,apple_pay,standard,14.99,,,2024-07-11,2024-07-15,False
508749,481684,2024-06-28,delivered,credit_card,express,9.99,,SAVE23,2024-06-29,2024-07-09,False
562549,426765,2024-01-26,delivered,credit_card,standard,3.99,25,,2024-01-31,2024-02-08,False
537360,474972,2023-11-21,processing,bank_transfer,standard,9.99,,SAVE13,,,False
584805,434257,2022-02-06,delivered,credit_card,standard,4.99,,,2022-02-09,2022-02-17,False
502459,444514,2023-11-02,delivered,credit_card,standard,9.99,,,2023-11-05,2023-11-12,False
594001,481376,2022-04-02,shipped,apple_pay,standard,6.99,,,2022-04-04,,False
530356,481207,2023-01-24,delivered,paypal,economy,4.99,,,2023-01-26,2023-02-03,False
580546,403239,2021-01-03,delivered,credit_card,standard,4.99,,SAVE12,2021-01-08,2021-01-12,False
509813,404273,2022-11-22,delivered,debit_card,standard,6.99,0,SAVE6,2022-11-23,2022-12-03,False
506540,462230,2023-07-28,delivered,apple_pay,standard,4.99,,,2023-08-02,2023-08-10,False
596642,400881,2022-12-16,delivered,google_pay,economy,3.99,,SAVE13,2022-12-21,2022-12-24,False
599648,458973,2024-02-04,processing,debit_card,next_day,9.99,25,SAVE21,,,False
511062,426765,2021-06-04,delivered,credit_card,express,6.99,,,2021-06-09,2021-06-19,False
575356,422176,2021-11-08,delivered,credit_card,click_and_collect,3.99,,,2021-11-13,2021-11-19,False
528784,492720,2023-08-30,pending,credit_card,economy,9.99,25,,,,False
532192,490861,2024-04-14,delivered,paypal,standard,14.99,,,2024-04-15,2024-04-16,False
548593,408151,2023-10-19,delivered,credit_card,express,3.99,20,,2023-10-23,2023-10-26,False
526318,444558,2022-07-23,delivered,debit_card,express,0,,,2022-07-28,2022-08-07,False
570614,471012,2023-01-02,delivered,paypal,standard,0,,,2023-01-05,2023-01-10,True
581158,482554,2023-04-20,shipped,apple_pay,express,6.99,,,2023-04-21,,False
523283,490311,2021-06-15,cancelled,credit_card,standard,4.99,0,,,,True
517625,482589,2021-12-12,processing,credit_card,click_and_collect,4.99,,,,,False
521013,459516,2022-06-26,delivered,paypal,economy,6.99,,SAVE13,2022-06-29,2022-07-03,False
539043,450118,2021-05-22,delivered,bank_transfer,standard,0,,SAVE6,2021-05-27,2021-06-01,False
560775,400273,2023-04-13,shipped,credit_card,click_and_collect,3.99,10,,2023-04-17,,False
512274,468875,2024-09-14,shipped,credit_card,standard,3.99,,,2024-09-15,,False
511382,495328,2021-09-28,delivered,paypal,standard,6.99,10,,2021-09-30,2021-10-03,False
577579,412898,2021-04-30,delivered,debit_card,click_and_collect,0,,,2021-05-01,2021-05-06,False
529123,470004,2021-09-04,delivered,credit_card,economy,6.99,,,2021-09-06,2021-09-14,False
550111,469803,2023-01-19,delivered,paypal,express,4.99,10,SAVE15,2023-01-23,2023-01-28,False
500758,427158,2021-09-23,delivered,paypal,standard,3.99,,,2021-09-26,2021-10-06,False
591072,454732,2023-08-18,delivered,paypal,standard,9.99,,,2023-08-22,2023-08-23,False
506131,400935,2024-08-07,delivered,debit_card,economy,0,,,2024-08-12,2024-08-22,False
555033,479391,2022-06-24,pending,paypal,standard,14.99,,,,,False
502787,454646,2023-04-06,delivered,debit_card,next_day,4.99,,,2023-04-08,2023-04-14,False
569320,400676,2022-08-03,delivered,paypal,next_day,6.99,,,2022-08-07,2022-08-17,False
518817,420093,2024-02-10,delivered,debit_card,standard,6.99,,,2024-02-13,2024-02-17,False
560477,492182,2021-04-06,delivered,bank_transfer,click_and_collect,6.99,5,,2021-04-10,2021-04-19,False
563681,417047,2023-04-25,delivered,paypal,economy,9.99,,SAVE8,2023-04-29,2023-05-08,False
586386,444352,2024-08-23,shipped,debit_card,standard,14.99,,,2024-08-26,,False
504885,474393,2021-06-13,pending,credit_card,standard,9.99,10,,,,False
541991,458277,2024-08-09,delivered,debit_card,click_and_collect,0,20,,2024-08-13,2024-08-14,False
552425,416118,2022-04-30,delivered,paypal,express,14.99,20,,2022-05-03,2022-05-05,False
536829,475882,2022-05-25,delivered,paypal,next_day,3.99,25,,2022-05-26,2022-06-02,False
552459,406376,2021-05-22,delivered,paypal,economy,6.99,,,2021-05-24,2021-05-25,False
514535,468521,2023-05-08,delivered,credit_card,express,6.99,20,,2023-05-10,2023-05-18,False
589795,413672,2021-03-15,processing,credit_card,standard,9.99,25,,,,True
598089,437957,2021-04-08,delivered,paypal,express,6.99,15,,2021-04-10,2021-04-16,False
554786,426835,2024-05-06,shipped,credit_card,express,0,,,2024-05-10,,False
507194,478584,2022-09-07,delivered,credit_card,standard,14.99,,,2022-09-09,2022-09-19,False
562128,498452,2022-08-12,delivered,credit_card,next_day,6.99,,SAVE20,2022-08-15,2022-08-25,True
557137,470004,2023-08-12,delivered,credit_card,standard,3.99,,,2023-08-13,2023-08-20,False
517013,479129,2023-07-06,cancelled,debit_card,standard,6.99,,SAVE7,,,False
551238,492486,2024-06-16,delivered,debit_card,standard,3.99,,,2024-06-19,2024-06-29,False
536881,422843,2024-05-16,shipped,bank_transfer,standard,9.99,,SAVE19,2024-05-19,,False
528624,412091,2024-09-29,shipped,google_pay,express,3.99,,,2024-10-01,,False
592892,400560,2022-03-23,delivered,bank_transfer,economy,3.99,,,2022-03-27,2022-03-29,False
568907,484562,2021-01-23,shipped,debit_card,standard,14.99,,SAVE21,2021-01-28,,False
593484,446581,2021-01-17,delivered,credit_card,economy,4.99,,,2021-01-19,2021-01-29,False
546397,441035,2022-11-29,delivered,paypal,standard,3.99,,SAVE18,2022-12-03,2022-12-06,False
501353,455280,2023-09-18,pending,paypal,express,6.99,10,,,,False
575031,400560,2023-09-19,delivered,apple_pay,standard,6.99,25,,2023-09-22,2023-09-27,False
542672,478815,2021-11-03,delivered,paypal,standard,3.99,20,,2021-11-07,2021-11-16,False
560690,441599,2024-06-05,delivered,google_pay,standard,14.99,,,2024-06-09,2024-06-16,False
522736,434815,2022-03-26,returned,credit_card,standard,0,5,,2022-03-29,,False
526199,483252,2021-12-30,delivered,credit_card,click_and_collect,3.99,20,SAVE10,2022-01-02,2022-01-12,False
535569,435784,2024-05-11,returned,credit_card,standard,9.99,5,,2024-05-13,,False
555529,488832,2024-06-21,delivered,credit_card,economy,3.99,,SAVE30,2024-06-25,2024-07-01,False
511813,454008,2021-06-25,shipped,paypal,standard,9.99,0,,2021-06-29,,False
558286,460266,2024-09-23,processing,apple_pay,standard,9.99,,,,,False
555785,479541,2023-05-03,processing,debit_card,express,14.99,,,,,False
586381,400676,2024-09-29,delivered,apple_pay,click_and_collect,9.99,,,2024-09-30,2024-10-06,True
519216,494977,2024-07-12,processing,credit_card,express,4.99,,,,,False
529220,477101,2023-11-19,delivered,credit_card,standard,6.99,,SAVE5,2023-11-23,2023-12-03,False
588250,439062,2021-09-14,cancelled,bank_transfer,standard,3.99,,,,,True
514591,458350,2021-12-22,delivered,google_pay,standard,4.99,,,2021-12-27,2022-01-04,False
526946,423078,2024-05-29,delivered,credit_card,standard,14.99,5,,2024-06-02,2024-06-04,False
525982,483252,2024-01-06,delivered,bank_transfer,economy,0,,,2024-01-11,2024-01-21,False
553787,436629,2023-01-29,cancelled,credit_card,express,9.99,15,,,,False
515029,451201,2023-05-27,delivered,credit_card,economy,4.99,,,2023-06-01,2023-06-10,False
501629,421707,2021-02-03,pending,credit_card,express,6.99,,,,,False
584268,426549,2023-05-30,delivered,debit_card,express,6.99,15,,2023-05-31,2023-06-06,False
580900,413305,2023-05-31,delivered,credit_card,express,3.99,,SAVE16,2023-06-02,2023-06-03,False
533944,423942,2024-09-07,delivered,debit_card,click_and_collect,14.99,,SAVE10,2024-09-11,2024-09-15,False
537108,466619,2024-07-29,delivered,credit_card,standard,0,,,2024-07-30,2024-08-01,False
593395,493493,2022-10-01,shipped,bank_transfer,express,0,,,2022-10-04,,False
512209,444541,2023-05-01,delivered,credit_card,economy,9.99,,,2023-05-05,2023-05-07,False
557052,405279,2022-06-28,delivered,apple_pay,next_day,3.99,,SAVE28,2022-07-01,2022-07-10,False
539278,496886,2021-11-06,delivered,debit_card,next_day,0,,SAVE9,2021-11-08,2021-11-10,False
517985,427425,2023-12-30,delivered,paypal,express,4.99,,,2024-01-02,2024-01-05,False
526220,431114,2022-11-14,delivered,bank_transfer,standard,9.99,0,,2022-11-17,2022-11-18,False
593771,498190,2024-02-21,delivered,bank_transfer,standard,6.99,10,,2024-02-24,2024-03-05,False
512994,462459,2022-08-16,delivered,credit_card,standard,6.99,25,,2022-08-21,2022-08-27,False
550998,444089,2021-01-16,delivered,credit_card,express,14.99,,,2021-01-20,2021-01-24,False
545739,458271,2022-09-12,processing,paypal,standard,6.99,25,,,,False
537710,423078,2022-03-29,delivered,credit_card,click_and_collect,0,,SAVE14,2022-04-01,2022-04-06,False
515244,493018,2022-12-02,delivered,credit_card,click_and_collect,6.99,25,SAVE16,2022-12-06,2022-12-11,False
598155,458455,2021-11-08,delivered,bank_transfer,economy,3.99,,,2021-11-11,2021-11-15,False
525772,439514,2024-06-17,delivered,google_pay,standard,4.99,,,2024-06-18,2024-06-26,True
560262,447555,2023-11-13,delivered,paypal,standard,0,,,2023-11-18,2023-11-24,False
523419,481094,2022-08-22,delivered,credit_card,standard,14.99,,,2022-08-25,2022-09-02,False
560807,493493,2023-06-03,delivered,bank_transfer,standard,6.99,,,2023-06-06,2023-06-15,False
561586,473303,2023-01-29,processing,paypal,express,9.99,,,,,False
586309,408855,2023-05-30,processing,paypal,click_and_collect,9.99,0,,,,False
550903,410636,2021-01-05,processing,debit_card,standard,14.99,,,,,False
568597,435918,2024-01-13,delivered,credit_card,standard,9.99,,,2024-01-16,2024-01-19,False
547449,479036,2024-05-21,returned,bank_transfer,standard,14.99,,,2024-05-25,,False
562470,449034,2024-06-02,delivered,credit_card,standard,3.99,25,,2024-06-05,2024-06-15,False
555079,481412,2024-05-30,delivered,google_pay,standard,4.99,,SAVE21,2024-06-04,2024-06-08,False
598572,484012,2023-08-31,delivered,credit_card,standard,3.99,,,2023-09-01,2023-09-08,False
504147,485317,2021-05-25,delivered,credit_card,next_day,0,,,2021-05-27,2021-06-01,False
555311,488832,2024-08-06,delivered,credit_card,standard,14.99,,,2024-08-11,2024-08-19,False
590773,438655,2024-08-09,cancelled,google_pay,standard,9.99,,,,,False
527319,413459,2023-01-31,returned,bank_transfer,click_and_collect,4.99,,,2023-02-03,,False
532900,427405,2022-08-04,processing,paypal,standard,14.99,,,,,False
